val_loss,epoch,step,train_loss
14.402531623840332,0,99,
,0,99,11.907451629638672
14.999309539794922,1,199,
,1,199,11.588844299316406
13.727178573608398,2,299,
,2,299,11.648489952087402
14.60915470123291,3,399,
,3,399,11.599041938781738
14.512970924377441,4,499,
,4,499,11.598645210266113
14.300437927246094,5,599,
,5,599,11.559064865112305
14.412467002868652,6,699,
,6,699,11.650337219238281
14.697508811950684,7,799,
,7,799,11.58645248413086
