val_loss,epoch,step,train_loss
14.644464492797852,0,99,
,0,99,11.802850723266602
13.86436939239502,1,199,
,1,199,11.528712272644043
14.8930025100708,2,299,
,2,299,11.341705322265625
14.093819618225098,3,399,
,3,399,11.336980819702148
14.849349975585938,4,499,
,4,499,11.266075134277344
14.22535514831543,5,599,
,5,599,11.299225807189941
14.939512252807617,6,699,
,6,699,11.268794059753418
