val_loss,epoch,step,train_loss
14.036951065063477,0,99,
,0,99,11.973628997802734
13.453469276428223,1,199,
,1,199,11.761028289794922
14.90138053894043,2,299,
,2,299,11.654047966003418
13.646749496459961,3,399,
,3,399,11.42030143737793
14.45834732055664,4,499,
,4,499,11.38830852508545
14.354333877563477,5,599,
,5,599,11.349693298339844
13.931992530822754,6,699,
,6,699,11.272968292236328
