val_loss,epoch,step,train_loss
14.321435928344727,0,99,
,0,99,11.91888427734375
15.321512222290039,1,199,
,1,199,11.518959045410156
15.245809555053711,2,299,
,2,299,11.331603050231934
14.787761688232422,3,399,
,3,399,11.335559844970703
14.818748474121094,4,499,
,4,499,11.304025650024414
14.51268482208252,5,599,
,5,599,11.281450271606445
