val_loss,epoch,step,train_loss
13.8026704788208,0,99,
,0,99,11.970983505249023
14.167495727539062,1,199,
,1,199,11.700017929077148
14.875149726867676,2,299,
,2,299,11.579943656921387
14.44852352142334,3,399,
,3,399,11.401802062988281
15.040302276611328,4,499,
,4,499,11.31458854675293
13.948555946350098,5,599,
,5,599,11.281030654907227
