val_loss,epoch,step,train_loss
13.8026704788208,0,99,
,0,99,11.970983505249023
14.167496681213379,1,199,
,1,199,11.700017929077148
14.71528434753418,2,299,
,2,299,11.569915771484375
15.220474243164062,3,399,
,3,399,11.406951904296875
14.010601997375488,4,499,
,4,499,11.339137077331543
14.266770362854004,5,599,
,5,599,11.384507179260254
