val_loss,epoch,step,train_loss
13.8026704788208,0,99,
,0,99,11.970983505249023
14.167495727539062,1,199,
,1,199,11.700017929077148
14.159324645996094,2,299,
,2,299,11.592321395874023
15.422284126281738,3,399,
,3,399,11.4247407913208
15.328169822692871,4,499,
,4,499,11.353948593139648
13.979337692260742,5,599,
,5,599,11.314767837524414
