val_loss,epoch,step,train_loss
14.369449615478516,0,99,
,0,99,11.900864601135254
14.671906471252441,1,199,
,1,199,11.551207542419434
13.55553913116455,2,299,
,2,299,11.353466987609863
13.651025772094727,3,399,
,3,399,11.316650390625
14.24146842956543,4,499,
,4,499,11.293051719665527
14.535197257995605,5,599,
,5,599,11.296897888183594
14.680377960205078,6,699,
,6,699,11.309378623962402
14.599000930786133,7,799,
,7,799,11.365830421447754
