val_loss,epoch,step,train_loss
14.66538143157959,0,99,
,0,99,11.938549995422363
14.942317008972168,1,199,
,1,199,11.698563575744629
15.463483810424805,2,299,
,2,299,11.437081336975098
14.931550979614258,3,399,
,3,399,11.303301811218262
15.111973762512207,4,499,
,4,499,11.315433502197266
14.818798065185547,5,599,
,5,599,11.388045310974121
